Device_id,Model Name,Model ID,Task ID,Stream ID,Infer ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),total_cycles,vec_exe_time(us),vec_exe_ratio,mac_exe_time(us),mac_exe_ratio,scalar_exe_time(us),scalar_exe_ratio,mte1_exe_time(us),mte1_exe_ratio,mte2_exe_time(us),mte2_exe_ratio,mte3_exe_time(us),mte3_exe_ratio,fixpipe_exe_time(us),fixpipe_exe_ratio,memory_bound
0,yolo11n_pose_640_aipp_dfl_small_channel_pc,1,150,2,1,/model.16/cv1/conv/Conv/model.16/cv1/act/Sigmoid/model.16/cv1/act/Mul,Conv2D,static,AI_CORE,1784293437170140.185	,321.819,0.396,1,0,YES,"""1,16,80,80,16;16,4,16,16;64""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND,"""1,4,80,80,16""",FLOAT16,NC1HWC0,N/A,130.88,160200,32.205,0.246,60.907,0.465,3.865,0.03,9.653,0.074,102.573,0.784,28.709,0.219,69.85,0.534,1.686
0,yolo11n_pose_640_aipp_dfl_small_channel_pc,1,152,2,1,PartitionedCall_/model.16/Split_SplitV_10,SplitVD,static,AI_VECTOR_CORE,1784293437170462.233	,71.814,0.229,1,0,NO,"""1,4,80,80,16""",FLOAT16,NC1HWC0,"""1,2,80,80,16;1,2,80,80,16""",FLOAT16;FLOAT16,NC1HWC0;NC1HWC0,N/A,28.76,35207,0.0,0.0,0.0,0.0,0.186,0.006,0.0,0.0,11.407,0.397,16.859,0.586,0.0,0.0,0
0,yolo11n_pose_640_aipp_dfl_small_channel_pc,1,154,2,1,/model.16/m.0/cv1/conv/Conv/model.16/m.0/cv1/act/Sigmoid/model.16/m.0/cv1/act/Mul,Conv2D,static,AI_CORE,1784293437170534.277	,59.064,0.229,1,0,YES,"""1,2,80,80,16;18,1,16,16;16""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND,"""1,1,80,80,16""",FLOAT16,NC1HWC0,N/A,23.55,28828,7.659,0.325,12.54,0.532,1.809,0.077,8.184,0.348,4.143,0.176,5.067,0.215,8.145,0.346,0.331
0,yolo11n_pose_640_aipp_dfl_small_channel_pc,1,156,2,1,/model.16/m.0/cv2/conv/Conv/model.16/m.0/cv2/act/Sigmoid/model.16/m.0/cv2/act/Mul,Conv2D,static,AI_CORE,1784293437170593.570	,69.814,0.229,1,0,YES,"""1,1,80,80,16;9,2,16,16;32""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND,"""1,2,80,80,16""",FLOAT16,NC1HWC0,N/A,27.94,34197,15.319,0.548,18.012,0.645,2.119,0.076,8.185,0.293,10.451,0.374,9.708,0.347,3.499,0.125,0.58
0,yolo11n_pose_640_aipp_dfl_small_channel_pc,1,159,2,1,/model.16/m.0/Add,Add,static,AI_VECTOR_CORE,1784293437170663.758	,39.813,0.375,1,0,NO,"""1,2,80,80,16;1,2,80,80,16""",FLOAT16;FLOAT16,NC1HWC0;NC1HWC0,"""1,2,80,80,16""",FLOAT16,NC1HWC0,N/A,15.69,19206,2.095,0.134,0.0,0.0,0.323,0.021,0.0,0.0,14.515,0.925,11.863,0.756,0.0,0.0,6.903
0,yolo11n_pose_640_aipp_dfl_small_channel_pc,1,163,2,1,/model.16/cv2/conv/Conv/model.16/cv2/act/Sigmoid/model.16/cv2/act/Mul,Conv2D,static,AI_CORE,1784293437170704.134	,127.419,0.563,1,0,YES,"""1,6,80,80,16;6,4,16,16;64""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND,"""1,4,80,80,16""",FLOAT16,NC1HWC0,N/A,51.48,63007,30.491,0.592,40.118,0.779,1.561,0.03,3.812,0.074,19.572,0.38,18.873,0.367,7.127,0.138,0.488
0,yolo11n_pose_640_aipp_dfl_small_channel_pc,1,165,2,1,/model.17/conv/Conv/model.17/act/Sigmoid/model.17/act/Mul,Conv2D,static,AI_CORE,1784293437170831.783	,136.815,0.229,1,0,YES,"""1,4,80,80,16;36,4,16,16;64""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND,"""1,4,40,40,16""",FLOAT16,NC1HWC0,N/A,55.31,67701,8.412,0.152,16.87,0.305,3.543,0.064,8.706,0.157,45.591,0.824,7.327,0.132,1.962,0.035,2.702
0,yolo11n_pose_640_aipp_dfl_small_channel_pc,1,168,2,1,/model.19/cv1/conv/Conv/model.19/cv1/act/Sigmoid/model.19/cv1/act/Mul,Conv2D,static,AI_CORE,1784293437170968.994	,76.585,0.396,1,0,YES,"""1,12,40,40,16;12,8,16,16;128""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND,"""1,8,40,40,16""",FLOAT16,NC1HWC0,N/A,30.71,37588,16.179,0.527,11.02,0.359,2.025,0.066,2.608,0.085,19.342,0.63,13.939,0.454,3.473,0.113,1.195
0,yolo11n_pose_640_aipp_dfl_small_channel_pc,1,170,2,1,PartitionedCall_/model.19/Split_SplitV_34,SplitVD,static,AI_VECTOR_CORE,1784293437171045.808	,35.855,0.229,1,0,NO,"""1,8,40,40,16""",FLOAT16,NC1HWC0,"""1,4,40,40,16;1,4,40,40,16""",FLOAT16;FLOAT16,NC1HWC0;NC1HWC0,N/A,14.07,17218,0.0,0.0,0.0,0.0,0.191,0.014,0.0,0.0,5.257,0.374,9.622,0.684,0.0,0.0,0
0,yolo11n_pose_640_aipp_dfl_small_channel_pc,1,172,2,1,/model.19/m.0/cv1/conv/Conv/model.19/m.0/cv1/act/Sigmoid/model.19/m.0/cv1/act/Mul,Conv2D,static,AI_CORE,1784293437171081.892	,43.626,0.229,1,0,YES,"""1,4,40,40,16;36,2,16,16;32""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND,"""1,2,40,40,16""",FLOAT16,NC1HWC0,N/A,17.24,21106,3.864,0.224,10.323,0.599,3.341,0.194,9.684,0.562,11.707,0.679,1.848,0.107,2.68,0.155,1.134
