Device_id,Model Name,Model ID,Task ID,Stream ID,Infer ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),total_cycles,vec_exe_time(us),vec_exe_ratio,mac_exe_time(us),mac_exe_ratio,scalar_exe_time(us),scalar_exe_ratio,mte1_exe_time(us),mte1_exe_ratio,mte2_exe_time(us),mte2_exe_ratio,mte3_exe_time(us),mte3_exe_ratio,fixpipe_exe_time(us),fixpipe_exe_ratio,memory_bound
0,yolo11n_pose_640_aipp_dfl_rewrite_pc,1,122,2,1,/model.10/m/m.0/attn/pe/conv/Convfunction_graph_1//model.10/m/m.0/attn/pe/conv/Conv/model.10/m/m.0/attn/pe/conv/Convfunction_graph_1//model.10/m/m.0/attn/pe/conv/Conv_pass.1,Conv2D,static,AI_CORE,1784293560921755.497	,18.959,0.229,1,0,YES,"""1,8,20,20,16;72,1,16,16;128;1,8,20,20,16""",FLOAT16;FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z:128;FORMAT_ND;NC1HWC0,"""1,8,20,20,16""",FLOAT16,NC1HWC0,N/A,7.16,8766,0.0,0.0,4.098,0.572,0.795,0.111,4.153,0.58,4.78,0.668,0.002,0.0,4.077,0.569,1.168
0,yolo11n_pose_640_aipp_dfl_rewrite_pc,1,125,2,1,/model.10/m/m.0/attn/proj/conv/Convfunction_graph_2//model.10/m/m.0/attn/proj/conv/Conv/model.10/m/m.0/attn/proj/conv/Convfunction_graph_2//model.10/m/m.0/attn/proj/conv/Conv_pass.1,Conv2D,static,AI_CORE,1784293560921774.831	,12.417,0.375,1,0,YES,"""1,8,20,20,16;8,8,16,16;128;1,8,20,20,16""",FLOAT16;FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND;NC1HWC0,"""1,8,20,20,16""",FLOAT16,NC1HWC0,N/A,4.5,5502,0.0,0.0,1.857,0.413,0.278,0.062,0.237,0.053,2.429,0.54,0.002,0.0,2.198,0.488,1.308
0,yolo11n_pose_640_aipp_dfl_rewrite_pc,1,128,2,1,/model.10/m/m.0/ffn/ffn.0/conv/Conv/model.10/m/m.0/ffn/ffn.0/act/Sigmoid/model.10/m/m.0/ffn/ffn.0/act/Mul,Conv2D,static,AI_CORE,1784293560921787.643	,40.834,0.396,1,0,YES,"""1,8,20,20,16;8,16,16,16;256""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND,"""1,16,20,20,16""",FLOAT16,NC1HWC0,N/A,16.1,19711,8.367,0.52,9.618,0.597,1.512,0.094,0.413,0.026,4.007,0.249,4.256,0.264,2.868,0.178,0.417
0,yolo11n_pose_640_aipp_dfl_rewrite_pc,1,129,2,1,/model.10/m/m.0/ffn/ffn.1/conv/Convfunction_graph_3//model.10/m/m.0/ffn/ffn.1/conv/Conv/model.10/m/m.0/ffn/ffn.1/conv/Convfunction_graph_3//model.10/m/m.0/ffn/ffn.1/conv/Conv_pass.1,Conv2D,static,AI_CORE,1784293560921828.561	,17.063,0.083,1,0,YES,"""1,16,20,20,16;16,8,16,16;128;1,8,20,20,16""",FLOAT16;FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND;NC1HWC0,"""1,8,20,20,16""",FLOAT16,NC1HWC0,N/A,6.4,7835,0.0,0.0,2.967,0.464,0.306,0.048,0.435,0.068,3.302,0.516,0.002,0.0,2.434,0.38,1.112
0,yolo11n_pose_640_aipp_dfl_rewrite_pc,1,133,2,1,/model.10/cv2/conv/Conv/model.10/cv2/act/Sigmoid/model.10/cv2/act/Mul,Conv2D,static,AI_CORE,1784293560921846.166	,53.209,0.542,1,0,YES,"""1,16,20,20,16;16,16,16,16;256""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND,"""1,16,20,20,16""",FLOAT16,NC1HWC0,N/A,21.16,25902,9.411,0.445,14.362,0.679,1.856,0.088,0.721,0.034,7.549,0.357,5.018,0.237,5.285,0.25,0.526
0,yolo11n_pose_640_aipp_dfl_rewrite_pc,1,134,2,1,PartitionedCall_/model.11/Resize_ResizeNearestNeighborV2_39,ResizeNearestNeighborV2,static,AI_CORE,1784293560921899.458	,39.751,0.083,1,0,NO,"""1,16,20,20,16;2""",FLOAT16;INT32,NC1HWC0;FORMAT_ND,"""1,16,40,40,16""",FLOAT16,NC1HWC0,N/A,15.67,19178,5.669,0.362,0.0,0.0,0.4,0.025,5.593,0.357,5.136,0.328,14.306,0.913,0.001,0.0,0.906
0,yolo11n_pose_640_aipp_dfl_rewrite_pc,1,137,2,1,/model.13/cv1/conv/Conv/model.13/cv1/act/Sigmoid/model.13/cv1/act/Mul,Conv2D,static,AI_CORE,1784293560921939.626	,109.877,0.417,1,0,YES,"""1,24,40,40,16;24,8,16,16;128""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND,"""1,8,40,40,16""",FLOAT16,NC1HWC0,N/A,44.31,54240,18.168,0.41,34.303,0.774,3.741,0.084,6.652,0.15,22.619,0.51,9.704,0.219,10.393,0.235,0.659
0,yolo11n_pose_640_aipp_dfl_rewrite_pc,1,139,2,1,PartitionedCall_/model.13/Split_SplitV_30,SplitVD,static,AI_VECTOR_CORE,1784293560922049.732	,23.896,0.229,1,0,NO,"""1,8,40,40,16""",FLOAT16,NC1HWC0,"""1,4,40,40,16;1,4,40,40,16""",FLOAT16;FLOAT16,NC1HWC0;NC1HWC0,N/A,9.18,11239,0.0,0.0,0.0,0.0,0.118,0.013,0.0,0.0,4.002,0.436,5.927,0.646,0.0,0.0,0
0,yolo11n_pose_640_aipp_dfl_rewrite_pc,1,140,2,1,/model.13/m.0/cv1/conv/Conv/model.13/m.0/cv1/act/Sigmoid/model.13/m.0/cv1/act/Mul,Conv2D,static,AI_CORE,1784293560922073.712	,43.397,0.083,1,0,YES,"""1,4,40,40,16;36,2,16,16;32""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND,"""1,2,40,40,16""",FLOAT16,NC1HWC0,N/A,17.16,20999,3.865,0.225,11.584,0.675,3.328,0.194,9.687,0.565,12.953,0.755,1.822,0.106,2.652,0.155,1.119
0,yolo11n_pose_640_aipp_dfl_rewrite_pc,1,142,2,1,/model.13/m.0/cv2/conv/Conv/model.13/m.0/cv2/act/Sigmoid/model.13/m.0/cv2/act/Mul,Conv2D,static,AI_CORE,1784293560922117.338	,36.126,0.229,1,0,YES,"""1,2,40,40,16;18,4,16,16;64""",FLOAT16;FLOAT16;FLOAT16,NC1HWC0;FRACTAL_Z;FORMAT_ND,"""1,4,40,40,16""",FLOAT16,NC1HWC0,N/A,14.17,17350,7.68,0.542,8.852,0.625,1.094,0.077,2.893,0.204,1.566,0.11,3.278,0.231,2.498,0.176,0.176
